age;default;housing;loan;campaign;pdays;previous;income;converted;balance_log;balance_negative;job_blue-collar;job_entrepreneur;job_housemaid;job_management;job_retired;job_self-employed;job_services;job_student;job_technician;job_unemployed;job_unknown;marital_married;marital_single;education_0;education_1;education_2;contact_telephone;contact_unknown;poutcome_other;poutcome_success;poutcome_unknown;month_aug;month_dec;month_feb;month_jan;month_jul;month_jun;month_mar;month_may;month_nov;month_oct;month_sep
48;0;0;0;2;999;0;16800;0;5.003946305945459;0;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
34;0;1;1;2;999;0;11895;0;-4.919980925828125;1;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
31;0;0;0;4;999;0;16800;0;4.465908118654584;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
52;0;1;0;2;999;0;13000;0;5.6131281063880705;0;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
54;0;0;0;2;999;0;16800;0;7.252762418053187;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
35;0;0;0;2;999;0;15000;0;0.0;0;False;False;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
57;0;0;0;2;999;0;16800;0;5.983936280687191;0;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
45;0;0;0;2;999;0;11895;0;8.08394570229562;0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
57;0;1;0;6;999;0;13000;0;8.700347734514084;0;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
34;0;0;0;2;999;0;11895;0;10.082470208064567;0;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
30;0;0;0;6;999;0;16800;0;6.796823718274855;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
47;0;1;1;2;999;0;16800;0;-7.5256399750415355;1;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
37;0;0;0;4;999;0;7091;0;4.770684624465665;0;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
58;0;0;0;4;999;0;16800;0;4.6913478822291435;0;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
38;0;1;0;2;999;0;11895;0;5.948034989180646;0;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
54;0;1;0;2;999;0;16800;0;7.044905117129371;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
44;0;0;0;2;999;0;14400;0;4.543294782270004;0;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
43;0;0;0;2;999;0;14400;0;3.258096538021482;0;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
57;0;1;0;2;999;0;16800;1;9.093581811365986;0;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
38;0;1;1;2;999;0;11895;1;6.2324480165505225;0;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
46;0;1;0;2;999;0;11895;0;5.25227342804663;0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
57;0;0;0;2;999;0;7697;0;7.906547232368036;0;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
41;0;1;0;2;999;0;11895;0;7.397561535524052;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
49;0;0;0;4;999;0;16800;0;6.363028103540465;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
32;0;0;0;4;999;0;11895;0;6.580639137284949;0;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
38;0;0;0;7;999;0;11895;0;6.846943139585379;0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
31;0;0;0;3;999;0;11895;0;8.316300249036848;0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
46;0;0;0;4;999;0;15000;1;6.3080984415095305;0;False;False;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
58;0;0;0;4;999;0;11895;0;5.170483995038151;0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
30;0;1;0;4;999;0;16800;1;7.357556200910353;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
33;0;0;0;4;999;0;14400;0;5.3471075307174685;0;False;False;True;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
30;0;0;0;4;999;0;16800;0;6.70073110954781;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
45;0;0;0;4;999;0;12600;0;5.8944028342648505;0;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
54;0;0;0;4;999;0;11895;0;6.490723534502507;0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
35;0;0;0;8;999;0;11895;0;6.07073772800249;0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
49;0;0;0;4;999;0;16800;1;8.466320861042481;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
55;0;0;0;16;999;0;16800;0;4.90527477843843;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
45;0;0;0;7;999;0;12600;0;7.845024417241484;0;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
30;0;0;0;3;999;0;15000;0;0.0;0;False;False;False;False;False;True;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
52;0;0;0;4;999;0;11895;0;4.672828834461906;0;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
54;0;0;0;4;999;0;13000;0;7.52294091807237;0;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
30;1;0;0;4;999;0;11895;0;3.1780538303479458;0;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
42;0;1;0;4;999;0;15000;0;6.1903154058531475;0;False;False;False;False;False;True;False;False;False;False;False;True;False;False;True;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
38;0;0;0;4;999;0;11895;1;7.2991214627108;0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
34;0;1;0;2;999;0;16800;0;5.062595033026967;0;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
31;0;1;0;2;999;0;16800;0;5.860786223465865;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
34;0;0;0;4;999;0;15000;0;0.0;0;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
39;0;1;0;2;999;0;16800;0;7.261927092702751;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
50;0;0;0;2;999;0;16800;0;7.739359202689098;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
35;0;1;0;4;999;0;16800;0;7.321188556739478;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
60;0;0;0;4;999;0;12600;0;6.568077911411976;0;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
36;1;0;0;2;999;0;11895;1;2.5649493574615367;0;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
47;0;0;0;4;999;0;16800;0;6.075346031088684;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
60;0;0;0;6;999;0;11895;0;4.882801922586371;0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
33;0;0;0;4;999;0;16800;0;6.977281341630747;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
59;0;0;0;6;999;0;7697;0;8.934191535338075;0;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
48;0;1;1;2;999;0;13000;0;6.056784013228625;0;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
30;0;1;0;4;999;0;16800;0;5.407171771460119;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
49;0;0;0;4;999;0;13000;0;7.284134806195205;0;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
58;0;0;0;2;999;0;13000;0;6.736966958001855;0;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
55;0;1;0;2;999;0;13000;0;6.919683849847411;0;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
31;0;0;0;2;999;0;16800;0;7.323170717943469;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
54;0;1;0;2;999;0;16800;0;8.153061946801051;0;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
49;0;0;0;2;999;0;13000;1;4.859812404361672;0;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
60;0;0;0;4;999;0;7697;0;7.040536390215956;0;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
31;0;0;0;4;999;0;16800;0;6.391917113392602;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
34;0;0;0;6;999;0;16800;0;6.208590026096629;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
45;0;0;0;4;999;0;12600;0;3.784189633918261;0;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
43;0;0;0;4;999;0;16800;0;7.395107546562485;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
30;0;0;0;4;999;0;16800;0;4.219507705176107;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
57;0;0;0;4;999;0;7697;0;0.0;0;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
59;0;0;0;4;999;0;7697;0;6.340359303727752;0;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
32;0;0;0;2;999;0;11895;0;7.189922170745808;0;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
55;0;0;0;2;999;0;13000;0;5.963579343618446;0;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
49;0;0;0;6;999;0;16800;0;3.9889840465642745;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
36;0;1;0;2;999;0;11895;0;6.9782137426306985;0;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
52;0;0;1;2;999;0;13000;0;7.365180126021013;0;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
49;0;0;0;8;999;0;13000;1;6.317164686747284;0;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
50;0;0;0;6;999;0;16800;0;5.556828061699537;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
40;0;0;0;6;999;0;7091;1;7.43543801981455;0;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
41;0;1;0;12;999;0;16800;0;9.054154288786854;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
49;0;0;0;4;999;0;13000;1;6.013715156042802;0;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
38;0;0;0;5;999;0;16800;1;7.1098794630722715;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
49;0;0;0;1;999;0;15000;0;6.396929655216146;0;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
31;0;0;0;3;999;0;16800;1;7.527793987721444;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
48;0;0;0;1;999;0;16800;0;5.659482215759621;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
54;0;0;0;8;999;0;13000;0;7.068172000388042;0;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;True;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
31;0;0;0;7;999;0;11895;1;5.342334251964811;0;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
31;0;0;0;1;999;0;16800;0;5.697093486505405;0;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
46;0;0;0;5;999;0;16800;0;7.731492029245684;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
34;0;1;0;1;999;0;16800;0;8.210668031162976;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
34;0;1;0;4;999;0;16800;1;6.255750041753367;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
47;0;0;0;4;999;0;13000;0;3.332204510175204;0;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
39;0;1;0;1;999;0;16800;1;5.605802066295998;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
54;0;0;0;5;999;0;16800;0;5.0369526024136295;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
31;0;1;0;3;999;0;16800;0;7.162397497355718;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
42;0;0;1;3;999;0;11895;0;5.5254529391317835;0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
31;0;0;0;3;999;0;11895;0;3.6109179126442243;0;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
33;0;0;0;1;999;0;16800;1;4.477336814478207;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
30;0;0;0;5;999;0;16800;0;9.173157580848466;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
47;0;1;0;3;999;0;11895;0;6.302618975744905;0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
54;0;0;0;11;999;0;12600;0;8.505929999137527;0;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
54;0;0;0;5;999;0;13000;0;7.414572881350589;0;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
40;0;0;0;3;999;0;16800;1;8.388677769180811;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
31;0;1;0;3;999;0;16800;0;5.971261839790462;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
47;0;1;0;1;999;0;11895;1;6.343880434126331;0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
32;0;0;0;5;999;0;11895;0;9.344171719609703;0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
32;0;0;0;4;999;0;16800;0;7.789454566086673;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
59;0;0;0;3;999;0;7697;0;5.631211781821365;0;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
58;0;0;0;3;999;0;12600;0;6.270988431858299;0;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
33;0;0;0;3;999;0;16800;0;6.253828811575473;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
47;0;0;0;3;999;0;13000;0;6.3473892096560105;0;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
48;0;0;0;3;999;0;13000;0;8.013343181386672;0;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
50;0;0;0;2;999;0;16800;0;7.123672785204607;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
45;0;1;1;5;999;0;16800;0;6.052089168924417;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
60;0;1;1;5;999;0;7697;0;6.661854740545311;0;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
32;0;0;0;3;999;0;16800;0;7.1785454837637;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
42;0;0;0;4;999;0;11895;0;5.117993812416755;0;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
49;0;0;1;3;999;0;11895;0;-4.574710978503383;1;False;False;False;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
30;0;0;0;8;999;0;16800;0;5.762051382780177;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
32;0;0;0;4;999;0;11895;0;7.457609289715606;0;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
30;0;0;0;3;999;0;16800;0;5.857933154483459;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
47;0;0;0;5;999;0;16800;0;6.68586094706836;0;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
48;0;0;0;7;999;0;13000;0;7.212294468500341;0;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
51;0;0;1;3;999;0;12600;0;6.648984550024776;0;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
54;0;0;0;3;999;0;11895;0;6.173786103901937;0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
37;0;0;0;3;999;0;11895;1;8.20685642839965;0;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
54;0;0;0;4;999;0;16800;0;6.945051063725834;0;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
52;0;1;0;9;999;0;12600;0;6.541029999189903;0;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
44;0;1;0;4;999;0;11895;1;5.501258210544727;0;False;False;False;False;False;False;False;False;True;False;False;False;True;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
36;0;0;0;3;999;0;16800;0;0.0;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
49;0;1;0;9;999;0;13000;0;8.237479288613633;0;True;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
48;0;0;0;6;999;0;7091;0;9.171911345356401;0;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
59;0;0;0;4;999;0;12600;0;5.857933154483459;0;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
33;0;0;0;5;999;0;16800;0;6.432940092739179;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
33;0;1;0;7;999;0;16800;0;7.423568444259167;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
36;0;0;0;6;999;0;11895;0;5.69035945432406;0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
48;0;0;0;5;999;0;13000;0;5.564520407322694;0;False;False;False;False;False;False;True;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
44;0;0;1;3;999;0;11895;0;5.5909869805108565;0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
55;0;0;0;10;999;0;16800;1;6.343880434126331;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
50;0;0;0;2;999;0;13000;0;4.672828834461906;0;True;False;False;False;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
30;0;0;0;4;999;0;16800;1;8.345455428161928;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
58;0;0;0;5;999;0;7697;0;7.867105500316739;0;False;False;False;False;True;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
32;0;0;0;3;999;0;16800;0;8.070906088787819;0;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
56;0;0;0;9;999;0;12600;0;7.0630481633881725;0;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
44;0;1;0;5;999;0;16800;0;6.661854740545311;0;False;False;False;True;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
32;0;0;0;10;999;0;11895;0;8.037866234709618;0;False;False;False;False;False;False;False;False;True;False;False;True;False;False;True;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
33;0;1;0;3;999;0;16800;0;7.899524472032198;0;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False
