age;education;default;housing;loan;previously_contacted;balance_negative;balance_log;converted;job_blue-collar;job_entrepreneur;job_housemaid;job_management;job_retired;job_self-employed;job_services;job_student;job_technician;job_unemployed;job_unknown;marital_married;marital_single
39;2;0;1;0;0;0;7.7226775164680035;0;False;False;False;True;False;False;False;False;False;False;False;False;True
36;1;0;1;0;0;0;6.154858094016418;0;False;False;False;False;False;False;False;False;False;False;False;True;False
42;1;0;0;0;0;0;8.37655086161377;0;False;False;False;False;False;False;False;False;False;False;False;False;True
31;2;0;0;0;0;0;6.841615476477592;0;False;False;False;True;False;False;False;False;False;False;False;False;True
45;0;0;0;0;0;0;7.335633981927201;0;False;False;False;True;False;False;False;False;False;False;False;True;False
28;2;0;1;0;0;0;3.1354942159291497;0;False;False;False;True;False;False;False;False;False;False;False;True;False
37;2;0;0;0;0;0;8.379768515504566;0;False;False;False;True;False;False;False;False;False;False;False;True;False
48;2;1;1;0;0;0;0.0;0;False;False;False;True;False;False;False;False;False;False;False;True;False
57;1;0;0;0;0;0;5.605802066295998;0;False;False;True;False;False;False;False;False;False;False;False;True;False
54;1;0;1;1;0;0;6.70073110954781;0;False;False;False;False;False;False;False;False;False;False;False;True;False
50;1;1;0;0;0;0;0.0;0;False;False;False;False;False;False;True;False;False;False;False;True;False
42;0;0;1;0;0;0;6.249975242259483;0;True;False;False;False;False;False;False;False;False;False;False;True;False
35;1;0;0;0;0;1;-5.278114659230517;0;False;False;False;False;False;False;False;False;True;False;False;True;False
57;0;0;0;0;0;0;8.174702882469461;0;False;False;False;False;True;False;False;False;False;False;False;True;False
57;0;0;0;1;0;0;4.394449154672439;0;False;False;False;True;False;False;False;False;False;False;False;True;False
35;0;0;0;0;0;0;0.0;0;True;False;False;False;False;False;False;False;False;False;False;True;False
44;0;0;0;1;0;0;6.628041376179533;1;False;False;False;False;False;False;False;False;True;False;False;True;False
47;1;0;0;0;0;0;6.982862751468942;0;False;False;False;True;False;False;False;False;False;False;False;True;False
51;2;0;1;1;0;0;8.585038738311304;1;False;False;False;False;False;True;False;False;False;False;False;True;False
56;-1;0;0;0;0;0;3.5263605246161616;0;False;False;False;False;False;False;False;False;False;False;True;True;False
35;1;0;1;0;0;0;8.127109185346375;0;False;False;False;True;False;False;False;False;False;False;False;False;True
54;2;0;0;0;0;0;7.392647520721623;0;False;False;False;True;False;False;False;False;False;False;False;True;False
35;2;0;1;0;0;0;7.938088726896952;0;False;False;False;True;False;False;False;False;False;False;False;True;False
46;0;0;1;0;0;0;5.811140992976701;0;True;False;False;False;False;False;False;False;False;False;False;True;False
37;1;0;1;1;0;0;0.0;0;False;False;False;False;False;False;True;False;False;False;False;True;False
53;2;0;0;0;0;0;8.121777419161074;0;False;False;False;True;False;False;False;False;False;False;False;True;False
46;-1;0;0;1;0;0;1.6094379124341003;0;False;True;False;False;False;False;False;False;False;False;False;True;False
33;2;0;0;1;0;0;4.605170185988092;0;False;True;False;False;False;False;False;False;False;False;False;False;True
36;2;0;1;0;0;0;8.235095497258357;0;False;False;False;True;False;False;False;False;False;False;False;True;False
32;1;0;1;0;0;0;8.904630097005011;0;True;False;False;False;False;False;False;False;False;False;False;True;False
40;2;0;1;1;0;1;-7.460490305825338;0;False;False;False;True;False;False;False;False;False;False;False;True;False
58;1;0;0;0;0;1;-5.948034989180646;1;False;False;False;True;False;False;False;False;False;False;False;True;False
38;1;0;1;0;0;0;7.555905093611346;0;True;False;False;False;False;False;False;False;False;False;False;False;True
58;2;0;0;0;0;0;8.446126742982377;0;False;False;False;False;False;False;False;False;True;False;False;True;False
42;0;0;1;1;0;0;6.558197802812269;0;True;False;False;False;False;False;False;False;False;False;False;True;False
56;2;0;1;0;0;0;7.374001859350161;0;False;False;False;False;False;False;False;False;True;False;False;False;False
36;1;0;0;0;0;0;8.981932990986873;0;False;False;False;False;False;False;False;False;True;False;False;True;False
49;0;1;0;0;0;1;-6.602587892189336;0;False;True;False;False;False;False;False;False;False;False;False;False;False
46;2;0;1;0;0;0;6.1463292576688975;0;False;False;False;True;False;False;False;False;False;False;False;True;False
44;1;0;0;0;0;0;0.6931471805599453;0;False;True;False;False;False;False;False;False;False;False;False;False;False
40;2;0;0;0;0;0;8.914894908906568;1;False;False;True;False;False;False;False;False;False;False;False;False;True
32;1;0;1;0;0;0;5.8522024797744745;0;False;False;False;False;False;False;False;False;False;False;False;True;False
46;1;0;0;0;0;0;5.929589143389895;0;False;False;False;False;False;False;True;False;False;False;False;True;False
35;0;0;1;0;0;0;8.389814262086407;0;True;False;False;False;False;False;False;False;False;False;False;False;False
59;0;0;0;0;0;0;5.560681631015528;0;False;False;True;False;False;False;False;False;False;False;False;False;False
46;2;0;1;0;0;0;8.303999970955196;0;False;False;False;True;False;False;False;False;False;False;False;True;False
42;1;0;0;0;0;0;0.0;0;False;False;False;False;False;False;False;False;True;False;False;False;True
59;0;0;1;1;0;1;-5.58724865840025;0;False;False;False;False;True;False;False;False;False;False;False;True;False
32;1;0;1;0;0;0;0.0;0;False;False;False;False;False;False;True;False;False;False;False;False;True
41;1;0;1;0;0;0;1.3862943611198906;0;True;False;False;False;False;False;False;False;False;False;False;False;False
53;1;0;0;0;0;0;0.0;0;True;False;False;False;False;False;False;False;False;False;False;True;False
31;1;0;1;0;0;0;6.93828448401696;0;True;False;False;False;False;False;False;False;False;False;False;True;False
36;2;0;0;0;0;0;8.38022733634308;0;False;False;False;True;False;False;False;False;False;False;False;True;False
34;1;0;1;1;0;0;3.332204510175204;0;False;False;False;False;False;False;True;False;False;False;False;True;False
40;1;0;1;0;0;0;6.192362489474872;0;False;False;False;False;False;False;False;False;False;True;False;True;False
41;1;0;1;0;0;0;4.04305126783455;0;False;False;False;False;False;False;True;False;False;False;False;True;False
35;2;0;0;0;0;0;7.4570320891223805;1;False;False;False;True;False;False;False;False;False;False;False;True;False
54;1;0;1;1;0;1;-6.440946540632921;0;False;False;False;False;False;False;True;False;False;False;False;True;False
40;1;0;1;1;0;0;4.477336814478207;0;False;False;False;False;False;False;True;False;False;False;False;True;False
55;1;0;0;0;0;0;6.828712071641684;0;True;False;False;False;False;False;False;False;False;False;False;False;True
52;0;0;1;1;0;0;5.147494476813453;0;False;False;False;False;False;False;True;False;False;False;False;True;False
39;0;0;1;0;0;0;6.278521424165844;0;True;False;False;False;False;False;False;False;False;False;False;True;False
42;1;0;0;0;0;0;8.074649075066652;0;False;False;False;False;False;True;False;False;False;False;False;True;False
43;2;0;1;0;0;0;6.0867747269123065;0;False;False;False;True;False;False;False;False;False;False;False;False;False
51;1;0;1;1;0;0;0.6931471805599453;0;False;True;False;False;False;False;False;False;False;False;False;False;False
49;1;0;1;0;0;0;8.454892165218858;0;False;False;False;False;False;False;True;False;False;False;False;True;False
41;1;0;0;1;0;0;7.508238774678663;0;False;False;False;False;False;False;False;False;True;False;False;True;False
52;0;0;1;1;0;0;6.486160788944089;0;True;False;False;False;False;False;False;False;False;False;False;True;False
58;1;0;0;0;0;0;7.067319848653476;0;False;False;False;False;True;False;False;False;False;False;False;True;False
49;1;0;0;0;0;0;4.897839799950911;0;False;False;False;False;False;False;False;False;True;False;False;True;False
44;1;0;0;0;0;1;-4.927253685157205;0;False;False;False;False;False;False;False;False;False;False;False;True;False
36;1;0;1;1;0;0;3.4011973816621555;0;True;False;False;False;False;False;False;False;False;False;False;True;False
54;1;0;0;0;0;0;8.086717920303906;0;False;False;False;False;False;False;False;False;False;True;False;True;False
40;2;1;1;1;0;1;-7.947325027016463;0;False;False;False;False;False;False;False;False;True;False;False;True;False
41;2;1;1;1;0;1;-7.0707241072602764;0;False;False;False;True;False;False;False;False;False;False;False;True;False
58;1;0;0;0;0;0;2.9444389791664403;0;False;False;False;False;False;False;False;False;False;True;False;True;False
36;2;0;0;0;0;0;7.903596289614301;0;False;False;False;True;False;False;False;False;False;False;False;False;True
36;2;0;0;0;0;0;7.843064016692054;0;False;False;False;True;False;False;False;False;False;False;False;True;False
56;1;0;0;0;0;0;6.591673732008658;0;False;False;False;False;True;False;False;False;False;False;False;True;False
50;2;0;1;0;0;0;8.704668113450987;0;False;False;False;True;False;False;False;False;False;False;False;False;True
55;1;0;1;0;0;1;-6.320768294250582;0;False;False;False;False;False;False;True;False;False;False;False;False;False
41;0;0;0;0;0;0;5.733341276897746;0;False;False;False;False;False;False;True;False;False;False;False;False;False
39;1;0;1;0;0;0;9.21094019204815;0;True;False;False;False;False;False;False;False;False;False;False;True;False
44;-1;1;1;0;0;1;-6.418364935936212;0;False;False;False;False;False;False;False;False;False;False;False;False;True
47;2;0;0;0;0;0;7.080026499922591;0;False;False;False;True;False;False;False;False;False;False;False;False;True
56;1;0;0;0;0;0;7.217443431696533;0;True;False;False;False;False;False;False;False;False;False;False;True;False
52;1;0;0;1;0;1;-0.6931471805599453;0;False;False;False;False;False;False;False;False;True;False;False;True;False
44;-1;0;0;0;0;0;6.779921907472252;0;True;False;False;False;False;False;False;False;False;False;False;True;False
39;1;0;0;0;0;0;4.59511985013459;0;True;False;False;False;False;False;False;False;False;False;False;True;False
44;1;0;0;0;0;0;0.0;0;False;False;False;False;False;False;False;False;False;False;False;True;False
59;0;0;0;0;0;0;6.947937068614969;0;False;False;False;False;False;False;False;False;False;False;False;True;False
52;2;0;0;0;0;0;6.318968113746434;0;False;False;True;False;False;False;False;False;False;False;False;True;False
38;1;0;1;1;0;0;7.782807262839695;0;False;False;False;False;False;False;False;False;True;False;False;True;False
44;-1;0;0;0;0;0;7.183870715062453;0;False;False;False;False;False;False;False;False;False;False;True;True;False
49;2;0;1;0;0;0;7.84971375760487;0;False;False;False;True;False;False;False;False;False;False;False;False;False
49;2;0;0;1;0;0;6.025865973825314;0;False;False;False;True;False;False;False;False;False;False;False;True;False
42;0;0;1;0;0;0;0.0;0;True;False;False;False;False;False;False;False;False;False;False;True;False
55;2;0;0;0;0;0;6.690842277418564;0;False;False;False;False;False;False;False;False;True;False;False;True;False
37;2;0;0;0;0;0;4.189654742026425;0;False;True;False;False;False;False;False;False;False;False;False;False;True
44;1;1;0;1;0;1;-5.529429087511423;0;False;False;False;False;False;False;False;False;True;False;False;True;False
32;2;0;1;0;0;0;1.3862943611198906;0;False;False;False;True;False;False;False;False;False;False;False;True;False
31;2;0;1;0;0;0;5.472270673671475;0;False;False;False;False;False;False;False;False;True;False;False;True;False
58;2;0;0;0;0;0;0.0;0;False;False;False;True;False;False;False;False;False;False;False;True;False
27;1;1;1;1;0;0;7.01301578963963;0;False;False;False;False;False;False;False;False;False;False;False;False;True
41;2;0;1;0;0;0;6.759255270663693;0;False;False;False;False;False;False;False;False;False;False;False;False;False
36;1;0;1;0;0;0;4.68213122712422;0;True;False;False;False;False;False;False;False;False;False;False;False;False
29;2;0;1;1;0;1;-6.891625897052253;0;False;False;False;False;False;False;False;False;True;False;False;True;False
43;1;0;0;1;0;0;5.231108616854587;0;False;False;False;False;False;False;False;False;False;False;False;True;False
53;1;0;1;1;0;0;7.703459047867175;0;False;False;False;True;False;False;False;False;False;False;False;False;False
57;2;0;1;0;0;0;8.503094267036737;0;False;False;False;True;False;False;False;False;False;False;False;True;False
40;1;0;1;0;0;0;6.395261598115449;0;True;False;False;False;False;False;False;False;False;False;False;True;False
37;2;0;0;0;0;0;7.160069207596127;0;False;False;False;False;False;True;False;False;False;False;False;False;True
25;2;0;1;0;0;0;0.0;0;False;False;False;True;False;False;False;False;False;False;False;True;False
38;0;0;1;0;0;0;0.0;0;True;False;False;False;False;False;False;False;False;False;False;True;False
44;1;0;0;0;0;0;6.395261598115449;0;False;False;False;False;False;False;False;False;False;False;False;True;False
40;-1;0;0;0;0;0;0.0;0;False;False;False;False;False;False;True;False;False;False;False;True;False
34;2;0;1;0;0;0;1.6094379124341003;0;False;False;False;True;False;False;False;False;False;False;False;True;False
45;-1;0;1;0;0;0;8.637816633739977;0;True;False;False;False;False;False;False;False;False;False;False;True;False
32;2;0;1;1;0;0;6.61472560020376;0;False;False;False;False;False;True;False;False;False;False;False;False;False
50;0;0;0;0;0;0;5.4638318050256105;0;True;False;False;False;False;False;False;False;False;False;False;True;False
39;2;0;0;0;0;0;0.0;0;False;True;False;False;False;False;False;False;False;False;False;True;False
37;2;0;1;0;0;1;-4.060443010546419;0;False;False;False;True;False;False;False;False;False;False;False;True;False
42;1;0;1;0;0;0;4.6913478822291435;0;True;False;False;False;False;False;False;False;False;False;False;True;False
35;-1;0;1;1;0;1;-2.4849066497880004;0;False;False;False;False;False;False;False;False;True;False;False;False;False
47;-1;0;1;1;0;0;7.07326971745971;0;False;True;False;False;False;False;False;False;False;False;False;True;False
49;2;0;0;0;0;0;6.628041376179533;1;False;False;False;True;False;False;False;False;False;False;False;False;False
53;2;0;1;0;0;1;-3.1354942159291497;0;False;False;False;False;True;False;False;False;False;False;False;True;False
45;0;0;0;0;0;0;6.742880635791903;0;True;False;False;False;False;False;False;False;False;False;False;False;True
34;-1;0;1;0;0;0;0.0;0;False;False;False;False;False;False;True;False;False;False;False;True;False
40;2;0;0;0;0;0;0.0;0;False;False;False;True;False;False;False;False;False;False;False;False;True
32;1;0;1;1;0;0;4.941642422609304;0;True;False;False;False;False;False;False;False;False;False;False;True;False
33;1;0;0;1;0;0;5.117993812416755;0;False;False;False;False;False;False;False;False;False;False;False;True;False
30;-1;0;1;0;0;1;-6.3473892096560105;0;True;False;False;False;False;False;False;False;False;False;False;False;True
51;2;0;0;0;0;0;6.726233402358747;0;False;False;False;False;False;True;False;False;False;False;False;True;False
52;0;0;1;0;0;0;0.0;0;True;False;False;False;False;False;False;False;False;False;False;True;False
27;2;0;1;0;0;0;5.003946305945459;0;False;False;False;True;False;False;False;False;False;False;False;False;True
45;2;0;1;0;0;0;8.875566691990551;0;False;False;False;True;False;False;False;False;False;False;False;True;False
25;1;0;1;0;0;0;0.0;0;False;False;False;False;False;False;True;False;False;False;False;True;False
26;1;0;0;0;0;0;0.6931471805599453;0;False;False;False;False;False;False;False;False;False;True;False;False;True
28;1;0;0;0;0;0;3.6888794541139363;0;True;False;False;False;False;False;False;False;False;False;False;False;True
32;0;0;1;1;0;1;-4.663439094112067;0;True;False;False;False;False;False;False;False;False;False;False;True;False
53;1;0;1;0;0;0;6.244166900663736;0;False;False;False;False;False;False;True;False;False;False;False;True;False
47;2;0;0;0;0;0;7.309212365692763;0;False;False;False;True;False;False;False;False;False;False;False;True;False
46;-1;0;1;0;0;0;6.776506992372183;0;False;False;False;True;False;False;False;False;False;False;False;True;False
49;0;1;1;0;0;0;2.4849066497880004;0;False;False;False;False;False;False;False;False;False;True;False;True;False
38;1;0;1;0;0;1;-5.8916442118257715;0;False;False;False;False;False;False;True;False;False;False;False;True;False
40;1;0;0;0;0;0;7.253470382684528;0;False;False;False;False;False;False;False;False;False;False;False;True;False
49;1;0;1;1;0;0;7.8928255262511176;0;False;False;False;False;False;False;False;False;True;False;False;False;False
44;1;0;0;0;0;0;8.089175678837561;0;True;False;False;False;False;False;False;False;False;False;False;False;False
56;2;0;0;0;0;0;7.29776828253138;0;False;False;False;False;False;False;False;False;True;False;False;True;False
37;2;0;1;0;0;0;5.342334251964811;0;False;False;False;False;False;True;False;False;False;False;False;True;False
46;2;0;0;0;0;0;8.492900498847193;0;False;False;False;True;False;False;False;False;False;False;False;True;False
34;2;0;1;0;0;0;6.5722825426940075;0;False;False;False;True;False;False;False;False;False;False;False;True;False
41;0;0;0;0;0;0;7.136483208590247;0;True;False;False;False;False;False;False;False;False;False;False;True;False
27;1;0;1;0;0;0;8.674367865788236;0;False;False;False;False;False;False;True;False;False;False;False;False;True
36;1;0;1;0;0;0;4.343805421853684;0;False;False;False;False;False;False;False;False;True;False;False;False;True
36;1;0;0;0;0;0;7.980023592310645;0;False;False;False;False;False;False;False;False;True;False;False;False;True
37;1;0;0;0;0;0;6.956545443151569;0;False;False;False;False;False;False;False;False;False;False;False;True;False
42;1;0;1;0;0;0;0.0;0;False;False;False;False;False;False;True;False;False;False;False;True;False
52;1;0;0;0;0;0;0.0;0;False;False;False;False;False;False;True;False;False;False;False;False;False
33;1;0;1;1;0;0;0.0;0;True;False;False;False;False;False;False;False;False;False;False;True;False
35;1;0;1;0;0;1;-5.153291594497779;0;True;False;False;False;False;False;False;False;False;False;False;True;False
53;2;0;1;0;0;1;-5.236441962829949;0;False;False;False;True;False;False;False;False;False;False;False;False;False
39;2;0;1;0;0;0;6.35088571671474;0;False;False;False;True;False;False;False;False;False;False;False;False;True
40;1;0;0;1;0;1;-4.836281906951478;0;False;True;False;False;False;False;False;False;False;False;False;True;False
32;2;0;1;0;0;0;4.852030263919617;0;False;False;False;False;False;False;False;False;True;False;False;False;True
54;0;0;1;0;0;0;5.293304824724492;0;False;False;False;False;False;False;True;False;False;False;False;True;False
36;2;0;0;0;0;0;4.143134726391533;0;False;False;False;True;False;False;False;False;False;False;False;False;True
41;1;0;1;0;0;0;5.652489180268651;0;True;False;False;False;False;False;False;False;False;False;False;True;False
50;2;0;1;0;0;0;6.70196036600254;0;False;False;False;True;False;False;False;False;False;False;False;False;False
30;1;0;0;1;0;0;2.5649493574615367;0;False;False;False;False;False;False;True;False;False;False;False;False;True
49;2;0;0;0;0;0;6.0014148779611505;0;False;False;False;True;False;False;False;False;False;False;False;True;False
42;1;0;1;0;0;0;7.502738210754851;0;False;False;False;False;False;False;False;False;True;False;False;True;False
51;2;0;0;0;0;0;7.596392304064196;0;False;False;False;True;False;False;False;False;False;False;False;True;False
37;0;0;0;0;0;0;4.219507705176107;0;False;False;False;False;False;True;False;False;False;False;False;True;False
25;1;0;0;1;0;1;-2.0794415416798357;0;False;False;False;False;False;False;False;False;False;False;False;False;True
31;-1;0;1;0;0;0;8.72355674269043;0;False;False;False;False;False;False;True;False;False;False;False;False;True
42;2;0;1;0;0;0;5.602118820879701;0;False;False;False;True;False;False;False;False;False;False;False;False;True
41;2;0;0;0;0;1;-6.214608098422191;0;False;False;False;True;False;False;False;False;False;False;False;True;False
47;2;0;1;0;0;0;4.553876891600541;0;False;False;False;True;False;False;False;False;False;False;False;False;False
49;1;0;0;1;0;0;6.877296071497429;0;True;False;False;False;False;False;False;False;False;False;False;True;False
46;1;0;0;0;0;0;7.739794458408701;0;True;False;False;False;False;False;False;False;False;False;False;True;False
33;-1;0;1;0;0;1;-6.828712071641684;0;True;False;False;False;False;False;False;False;False;False;False;True;False
33;1;0;0;0;0;0;6.411818267709897;0;False;False;False;False;False;False;False;False;True;False;False;False;True
34;2;0;0;0;0;0;0.6931471805599453;0;False;False;False;True;False;False;False;False;False;False;False;False;True
45;1;0;1;0;0;0;4.290459441148391;0;False;False;False;False;False;False;False;False;True;False;False;False;False
37;1;0;1;1;0;1;-6.056784013228625;0;False;False;False;False;False;False;False;False;False;False;False;True;False
45;1;0;0;0;0;1;-6.0063531596017325;0;False;False;False;False;False;False;False;False;False;False;False;True;False
58;-1;0;0;0;0;0;7.311218384419629;0;True;False;False;False;False;False;False;False;False;False;False;True;False
35;2;0;0;0;0;0;4.204692619390966;0;False;False;False;True;False;False;False;False;False;False;False;False;True
35;1;0;0;0;0;0;0.0;0;False;False;False;False;False;False;False;False;True;False;False;True;False
30;2;0;1;0;0;0;8.051340933292979;0;False;False;False;False;False;True;False;False;False;False;False;False;True
44;0;0;0;0;0;0;5.680172609017068;0;True;False;False;False;False;False;False;False;False;False;False;True;False
31;1;0;1;0;0;0;1.6094379124341003;0;False;False;False;False;False;False;False;False;True;False;False;False;True
40;0;0;1;0;0;0;4.060443010546419;1;True;False;False;False;False;False;False;False;False;False;False;True;False
42;2;0;0;1;0;0;8.5814816812986;0;False;False;False;False;False;True;False;False;False;False;False;False;False
42;1;0;0;0;0;0;0.0;0;False;False;False;False;False;True;False;False;False;False;False;True;False
33;1;0;1;1;0;0;0.0;0;False;False;False;False;False;False;True;False;False;False;False;True;False
39;1;0;1;1;0;0;1.0986122886681098;0;False;False;False;False;False;False;False;False;True;False;False;False;True
35;2;0;1;0;0;0;6.983789965258135;0;False;False;False;True;False;False;False;False;False;False;False;True;False
28;1;0;1;0;0;0;5.247024072160486;0;False;False;False;False;False;False;False;False;False;False;False;False;True
39;0;0;0;0;0;0;6.318968113746434;0;True;False;False;False;False;False;False;False;False;False;False;False;True
48;1;0;0;0;0;0;9.273878392780171;0;False;False;False;False;False;False;False;False;True;False;False;True;False
37;1;0;1;0;0;0;8.331827004436057;0;False;False;False;False;False;True;False;False;False;False;False;True;False
44;0;0;0;0;0;0;0.0;0;False;False;True;False;False;False;False;False;False;False;False;True;False
35;1;0;1;0;0;0;5.204006687076795;0;False;False;False;False;False;False;True;False;False;False;False;True;False
45;-1;0;1;0;0;0;6.982862751468942;0;False;False;False;False;False;False;False;False;True;False;False;False;True
37;1;0;0;0;0;0;3.8918202981106265;0;False;False;False;False;False;False;False;False;False;True;False;False;True
59;-1;0;0;0;0;0;7.294377299288821;0;False;False;False;False;False;False;False;False;True;False;False;True;False
29;2;0;1;1;0;0;0.0;0;False;False;False;False;False;True;False;False;False;False;False;True;False
36;0;0;1;0;0;0;6.75343791859778;0;True;False;False;False;False;False;False;False;False;False;False;True;False
41;1;0;0;0;0;0;7.165493475060845;0;True;False;False;False;False;False;False;False;False;False;False;True;False
54;2;0;0;0;0;0;5.910796644040527;0;False;False;False;False;False;True;False;False;False;False;False;True;False
35;1;0;1;1;0;0;5.638354669333745;0;True;False;False;False;False;False;False;False;False;False;False;True;False
46;1;0;1;0;0;0;6.214608098422191;0;False;False;False;False;False;False;False;False;True;False;False;True;False
61;1;0;0;1;0;0;6.018593214496234;0;False;False;False;False;True;False;False;False;False;False;False;False;False
58;0;0;1;0;0;0;9.0142038261485;0;True;False;False;False;False;False;False;False;False;False;False;False;False
34;1;0;1;1;0;0;6.551080335043404;0;True;False;False;False;False;False;False;False;False;False;False;True;False
37;1;0;1;0;0;0;5.700443573390687;0;True;False;False;False;False;False;False;False;False;False;False;True;False
31;2;0;1;1;0;1;-6.306275286948016;0;False;False;False;True;False;False;False;False;False;False;False;False;False
28;0;0;1;0;0;1;-3.4339872044851463;0;True;False;False;False;False;False;False;False;False;False;False;False;True
35;1;0;1;0;0;0;7.776535028185241;0;False;False;False;True;False;False;False;False;False;False;False;False;True
38;1;0;1;0;0;0;6.805722553416985;0;False;False;False;False;False;False;False;False;False;False;False;False;True
54;1;0;0;0;0;0;6.70073110954781;0;False;False;False;False;False;False;True;False;False;False;False;True;False
30;2;0;0;1;0;0;6.555356891810665;0;False;False;False;False;False;False;False;False;True;False;False;True;False
59;2;0;1;0;0;0;7.693937325509272;0;False;False;False;False;True;False;False;False;False;False;False;True;False
50;1;0;0;0;0;0;7.9105906122564775;0;True;False;False;False;False;False;False;False;False;False;False;False;False
59;1;0;0;0;0;0;8.34212526333359;0;False;False;False;False;False;False;False;False;False;False;False;True;False
42;0;0;0;1;0;1;-6.1463292576688975;0;False;False;False;False;False;False;False;False;False;False;False;True;False
57;2;0;1;0;0;0;0.0;0;False;False;False;False;False;False;False;False;True;False;False;False;False
44;1;0;1;1;0;0;8.552946361122055;0;False;False;False;False;False;False;False;False;False;False;False;True;False
32;0;0;1;0;0;1;-4.700480365792417;0;False;False;False;False;False;False;True;False;False;False;False;True;False
43;0;0;1;1;0;1;-4.584967478670572;0;True;False;False;False;False;False;False;False;False;False;False;False;False
35;1;0;0;0;0;0;0.0;0;False;False;False;False;False;False;False;False;False;True;False;False;True
57;0;0;1;0;0;0;3.1780538303479458;0;True;False;False;False;False;False;False;False;False;False;False;True;False
38;2;0;1;0;0;0;7.323830566202317;0;False;False;False;True;False;False;False;False;False;False;False;False;True
48;0;0;1;1;0;0;8.201111644442758;1;False;False;False;False;False;False;False;False;False;False;False;True;False
41;1;0;1;0;0;0;0.0;0;False;False;False;False;False;False;True;False;False;False;False;True;False
53;0;0;1;1;0;1;-5.68697535633982;0;True;False;False;False;False;False;False;False;False;False;False;True;False
43;0;1;1;0;0;1;-3.6888794541139363;0;False;False;False;True;False;False;False;False;False;False;False;False;True
37;2;0;1;0;0;0;8.39840965542627;0;False;False;False;False;False;False;False;False;True;False;False;True;False
35;-1;0;0;0;0;0;7.740229524763182;0;True;False;False;False;False;False;False;False;False;False;False;False;True
42;1;0;1;0;0;0;5.921578419643816;0;False;False;False;True;False;False;False;False;False;False;False;True;False
43;1;0;0;0;0;0;6.466144724237619;0;False;False;False;False;False;False;True;False;False;False;False;True;False
49;0;0;1;0;0;0;5.918893854273146;0;True;False;False;False;False;False;False;False;False;False;False;True;False
31;1;0;0;0;0;0;6.569481420414296;0;False;False;False;False;False;False;True;False;False;False;False;False;True
35;1;0;0;0;0;1;-2.5649493574615367;0;False;False;False;False;False;False;True;False;False;False;False;True;False
60;1;0;0;0;0;0;6.841615476477592;0;False;False;False;False;True;False;False;False;False;False;False;False;False
54;0;0;0;1;0;0;5.4638318050256105;0;False;False;False;False;True;False;False;False;False;False;False;True;False
42;1;0;1;0;0;0;6.970730078143525;0;False;False;False;True;False;False;False;False;False;False;False;False;True
51;1;0;1;0;0;0;2.0794415416798357;0;False;False;False;False;False;False;True;False;False;False;False;True;False
43;1;0;0;0;0;0;8.526945482858915;0;False;False;False;False;False;False;False;False;False;False;False;True;False
56;2;1;0;0;0;1;-6.602587892189336;0;False;False;False;False;False;False;False;False;True;False;False;True;False
47;1;0;0;1;0;0;6.6039438246004725;0;True;False;False;False;False;False;False;False;False;False;False;True;False
47;1;0;0;0;0;0;8.097426298597213;0;True;False;False;False;False;False;False;False;False;False;False;True;False
37;1;0;0;0;0;0;8.543445562560303;0;False;False;False;False;False;False;False;False;False;False;False;True;False
33;0;0;1;0;0;0;7.632885505395133;0;True;False;False;False;False;False;False;False;False;False;False;True;False
35;1;0;0;1;0;0;5.934894195619588;0;False;False;False;False;False;False;True;False;False;False;False;True;False
39;1;0;1;0;0;0;5.755742213586912;0;False;False;True;False;False;False;False;False;False;False;False;True;False
54;2;0;1;1;0;0;7.088408778675395;0;False;False;False;True;False;False;False;False;False;False;False;True;False
43;2;0;0;0;0;0;6.981934677156389;0;False;True;False;False;False;False;False;False;False;False;False;True;False
45;0;0;0;0;0;0;7.502186486602924;0;False;False;False;False;False;False;False;False;False;False;False;False;True
33;1;0;1;0;0;0;5.521460917862246;0;True;False;False;False;False;False;False;False;False;False;False;True;False
41;-1;0;0;0;0;0;7.246368080102461;0;True;False;False;False;False;False;False;False;False;False;False;True;False
31;2;0;0;1;0;0;7.079184394609668;0;False;False;False;False;False;False;False;False;True;False;False;True;False
46;2;0;1;1;0;0;8.500657222776137;0;False;False;False;True;False;False;False;False;False;False;False;False;False
42;1;0;1;0;0;0;6.476972362889683;0;False;False;False;False;False;False;False;False;True;False;False;True;False
44;1;0;1;1;0;0;2.5649493574615367;0;False;False;False;False;False;False;True;False;False;False;False;False;False
54;-1;0;0;0;0;0;3.2188758248682006;0;False;False;False;True;False;False;False;False;False;False;False;True;False
49;2;0;1;0;0;0;8.383661798791715;0;False;False;False;True;False;False;False;False;False;False;False;True;False
50;1;0;1;0;0;0;9.168058979719577;0;True;False;False;False;False;False;False;False;False;False;False;True;False
40;1;0;0;0;0;0;5.834810737062605;1;False;False;False;False;False;False;False;False;False;False;False;True;False
36;2;0;1;0;0;0;7.374629015218945;0;False;False;False;True;False;False;False;False;False;False;False;True;False
50;2;0;0;0;0;0;3.970291913552122;0;False;True;False;False;False;False;False;False;False;False;False;True;False
60;1;0;0;0;0;0;0.0;0;False;False;False;False;True;False;False;False;False;False;False;True;False
28;0;1;1;0;0;0;3.8066624897703196;0;False;False;False;False;False;False;False;False;False;True;False;True;False
35;2;0;0;0;0;0;7.75833346749091;0;False;False;False;False;False;False;False;False;False;True;False;False;True
32;1;0;1;1;0;1;-4.812184355372417;0;False;False;False;False;False;False;False;False;True;False;False;False;True
