cust_id,education,year_birth,num_children,income,Cluster
1356,Undergraduate,1960,2,50523.0,1
1357,Postgraduate,1965,3,35791.0,1
1358,PhD,1960,1,50611.0,2
1359,PhD,1969,1,56242.0,2
1360,Postgraduate,1960,1,48904.0,2
1361,Postgraduate,1975,3,56243.0,2
1362,Postgraduate,1985,1,21355.0,1
1363,Postgraduate,1971,1,57420.0,2
1364,Postgraduate,1955,1,46390.0,1
1365,Undergraduate,1956,2,54342.0,1
1366,Postgraduate,1973,1,20895.0,1
1367,Postgraduate,1948,0,92344.0,0
1368,Undergraduate,1976,2,26907.0,1
1369,Postgraduate,1980,2,44964.0,1
1370,Postgraduate,1979,0,75507.0,0
1371,Postgraduate,1972,2,53761.0,1
1372,Postgraduate,1973,1,22682.0,1
1373,PhD,1972,1,38887.0,1
1374,Undergraduate,1975,2,41658.0,1
1375,PhD,1972,1,29791.0,1
1376,Postgraduate,1956,2,63915.0,2
1377,Postgraduate,1974,2,39996.0,1
1378,Postgraduate,1972,1,26759.0,1
1379,Postgraduate,1968,1,63841.0,2
1380,PhD,1969,2,51039.0,2
1381,Postgraduate,1961,2,60544.0,2
1382,Postgraduate,1972,1,65685.0,2
1383,Postgraduate,1953,1,37716.0,1
1384,Postgraduate,1957,1,36864.0,1
1385,Postgraduate,1970,1,44511.0,2
1386,PhD,1967,2,36947.0,1
1387,Postgraduate,1951,1,47352.0,1
1388,Postgraduate,1953,1,67087.0,2
1389,Postgraduate,1950,1,57045.0,2
1390,PhD,1953,2,36957.0,1
1391,PhD,1977,1,69389.0,2
1392,Postgraduate,1972,1,80134.0,2
1393,Postgraduate,1969,2,43142.0,1
1394,Postgraduate,1944,0,80589.0,0
1395,Postgraduate,1990,1,34412.0,1
1396,Postgraduate,1979,1,57537.0,2
1397,Undergraduate,1966,0,22634.0,1
1398,Postgraduate,1948,0,51315.0,1
1399,Postgraduate,1972,3,36026.0,1
1400,Postgraduate,1973,2,24639.0,1
1401,PhD,1972,3,34578.0,1
1402,Undergraduate,1972,0,65704.0,0
1403,Postgraduate,1966,1,63810.0,2
1404,PhD,1969,1,54132.0,1
1405,Postgraduate,1959,0,18690.0,1
1406,Postgraduate,1970,1,28164.0,1
1407,PhD,1974,1,34596.0,1
1408,PhD,1972,1,43269.0,1
1409,Undergraduate,1958,2,38741.0,1
1410,Postgraduate,1972,0,31907.0,1
1411,Postgraduate,1983,1,27100.0,1
1412,Undergraduate,1973,1,31163.0,1
1413,Postgraduate,1985,0,92533.0,0
1414,Postgraduate,1973,2,34853.0,1
1415,Postgraduate,1967,2,70844.0,2
1416,Undergraduate,1979,2,31086.0,1
1417,Postgraduate,1961,2,60544.0,2
1418,Undergraduate,1986,0,20491.0,1
1419,Postgraduate,1964,0,42523.0,1
1420,Postgraduate,1983,1,39922.0,1
1421,Postgraduate,1952,2,33402.0,1
1422,Postgraduate,1949,2,36408.0,1
1423,Postgraduate,1979,1,21645.0,1
1424,Postgraduate,1948,0,78427.0,0
1425,Postgraduate,1946,0,82657.0,0
1426,Postgraduate,1958,0,51876.0,1
1427,Undergraduate,1971,0,78041.0,0
1428,Postgraduate,1957,1,52852.0,2
1429,PhD,1982,0,70038.0,0
1430,Undergraduate,1973,1,69401.0,2
1431,Postgraduate,1972,1,46053.0,1
1432,Postgraduate,1965,0,77343.0,0
1433,Postgraduate,1953,0,73892.0,0
1434,PhD,1967,1,40304.0,1
1435,PhD,1965,0,32727.0,2
1436,Postgraduate,1969,0,68695.0,0
1437,Postgraduate,1971,1,43300.0,1
1438,Postgraduate,1972,2,26290.0,1
1439,Postgraduate,1970,0,93790.0,0
1440,PhD,1974,0,38410.0,0
1441,Postgraduate,1950,1,64866.0,2
1442,Postgraduate,1959,1,57957.0,2
1443,PhD,1955,2,46015.0,1
1444,Postgraduate,1978,1,16531.0,1
1445,Postgraduate,1986,1,28072.0,1
1446,Postgraduate,1963,1,49476.0,2
1447,Postgraduate,1953,1,50725.0,2
1448,Postgraduate,1952,0,83844.0,0
1449,PhD,1950,2,41145.0,1
1450,Postgraduate,1970,1,67419.0,2
1451,Undergraduate,1970,2,23162.0,1
1452,Postgraduate,1977,1,34380.0,1
1453,Postgraduate,1966,1,34704.0,1
1454,PhD,1969,2,94871.0,2
1455,Postgraduate,1958,1,65148.0,2
1456,Postgraduate,1954,1,39898.0,1
1457,Postgraduate,1956,0,64857.0,0
1458,PhD,1970,1,59892.0,1
1459,Postgraduate,1987,0,41020.0,1
1460,PhD,1961,1,57072.0,2
1461,Postgraduate,1979,1,60474.0,2
1462,Postgraduate,1960,1,62807.0,2
1463,Undergraduate,1981,1,19414.0,1
1464,Postgraduate,1980,1,19107.0,1
1465,Undergraduate,1976,1,75484.0,0
1466,Postgraduate,1976,1,70379.0,2
1467,Postgraduate,1970,0,79419.0,0
1468,PhD,1946,3,64014.0,2
1469,Postgraduate,1955,1,76998.0,2
1470,Postgraduate,1972,1,49854.0,2
1471,PhD,1971,2,60585.0,2
1472,PhD,1950,2,42873.0,1
1473,Postgraduate,1988,0,87679.0,0
1474,Postgraduate,1978,1,57867.0,2
1475,Postgraduate,1990,1,35765.0,1
1476,Postgraduate,1959,0,65492.0,0
1477,Postgraduate,1977,1,32952.0,1
1478,PhD,1969,1,53374.0,2
1479,Postgraduate,1959,1,71706.0,2
1480,Postgraduate,1988,0,68487.0,0
1481,Postgraduate,1975,2,53253.0,2
1482,Undergraduate,1973,1,31163.0,1
1483,Postgraduate,1977,1,42014.0,2
1484,Postgraduate,1973,2,54108.0,2
1485,PhD,1955,0,49667.0,0
1486,Postgraduate,1974,0,63206.0,0
1487,Postgraduate,1972,2,57136.0,2
1488,Undergraduate,1975,1,46772.0,0
1489,PhD,1971,0,78931.0,0
1490,Postgraduate,1958,1,53977.0,2
1491,Postgraduate,1988,0,84219.0,0
1492,Postgraduate,1975,2,46098.0,1
1493,Postgraduate,1965,1,73538.0,2
1494,Postgraduate,1986,0,79529.0,0
1495,Undergraduate,1977,0,20981.0,1
1496,Postgraduate,1980,1,51766.0,1
1497,Postgraduate,1962,1,55759.0,2
1498,Postgraduate,1978,1,33039.0,1
1499,Postgraduate,1972,1,37787.0,1
1500,Postgraduate,1970,1,27242.0,1
1501,PhD,1983,0,87188.0,0
1502,Postgraduate,1971,0,69930.0,0
1503,Postgraduate,1976,1,37697.0,1
1504,PhD,1973,1,37401.0,1
1505,Postgraduate,1973,1,3502.0,1
1506,Postgraduate,1976,2,58597.0,2
1507,PhD,1948,0,82032.0,0
1508,Postgraduate,1958,2,28087.0,1
1509,PhD,1987,0,74004.0,0
1510,Postgraduate,1960,1,19740.0,1
1511,Undergraduate,1975,1,57036.0,2
1512,Undergraduate,1958,2,53083.0,1
1513,PhD,1975,1,69283.0,2
1514,Postgraduate,1975,2,46098.0,1
1515,Undergraduate,1988,1,23331.0,1
1516,Undergraduate,1988,1,23331.0,1
1517,Postgraduate,1989,1,9255.0,1
1518,PhD,1959,0,67786.0,0
1519,PhD,1971,1,71969.0,2
1520,Postgraduate,1967,1,59235.0,2
1521,Postgraduate,1989,1,31928.0,1
1522,Postgraduate,1961,2,74881.0,2
1523,Postgraduate,1978,0,65819.0,0
1524,PhD,1953,3,51411.0,1
1525,Postgraduate,1964,1,51983.0,2
1526,Postgraduate,1986,1,42386.0,1
1527,Undergraduate,1987,0,30390.0,1
1528,Postgraduate,1963,0,30983.0,1
1529,Postgraduate,1957,1,66033.0,2
1530,Undergraduate,1975,2,37284.0,1
1531,Postgraduate,1951,1,57530.0,1
1532,Undergraduate,1965,0,76800.0,0
1533,Postgraduate,1956,1,63943.0,0
1534,Postgraduate,1962,0,76081.0,0
1535,Postgraduate,1974,1,67445.0,2
1536,Postgraduate,1967,2,37054.0,1
1537,Postgraduate,1962,2,47175.0,1
1538,Postgraduate,1976,1,31859.0,1
1539,Postgraduate,1961,3,27215.0,1
1540,PhD,1976,1,70179.0,2
1541,Postgraduate,1983,1,39922.0,1
1542,Postgraduate,1976,2,49681.0,2
1543,Postgraduate,1988,1,24645.0,1
1544,Postgraduate,1954,1,79865.0,0
1545,Postgraduate,1985,1,44322.0,1
1546,Postgraduate,1952,1,47958.0,2
1547,Postgraduate,1964,1,63972.0,2
1548,Postgraduate,1954,1,75315.0,2
1549,PhD,1950,2,55517.0,2
1550,PhD,1957,3,75283.0,2
1551,PhD,1946,0,82800.0,0
1552,Postgraduate,1954,2,38998.0,1
1553,Postgraduate,1991,0,90638.0,0
1554,Postgraduate,1986,1,27161.0,1
1555,Postgraduate,1977,1,42014.0,2
1556,PhD,1960,1,38201.0,1
1557,Postgraduate,1982,2,45203.0,1
1558,PhD,1947,0,81574.0,0
1559,Postgraduate,1992,0,34935.0,1
1560,Postgraduate,1976,1,60482.0,2
1561,Postgraduate,1956,3,34633.0,1
1562,Postgraduate,1947,0,78093.0,0
1563,Postgraduate,1950,0,82460.0,0
1564,Postgraduate,1966,1,45903.0,1
1565,Postgraduate,1987,0,81361.0,0
1566,PhD,1973,2,35860.0,1
1567,Postgraduate,1952,2,40442.0,1
1568,Postgraduate,1965,0,61482.0,0
1569,Postgraduate,1980,1,34968.0,1
1570,Postgraduate,1987,0,75794.0,0
1571,PhD,1962,1,31497.0,1
1572,Postgraduate,1955,0,74268.0,0
1573,Undergraduate,1988,1,13724.0,1
1574,Postgraduate,1965,1,45143.0,1
1575,PhD,1967,1,52569.0,1
1576,PhD,1973,1,48432.0,2
1577,Postgraduate,1960,2,17144.0,1
1578,Postgraduate,1984,1,36108.0,1
1579,Postgraduate,1971,1,76445.0,0
1580,PhD,1975,1,36663.0,1
1581,Postgraduate,1965,1,53843.0,2
1582,Postgraduate,1956,0,90226.0,0
1583,Postgraduate,1955,0,70638.0,0
1584,Postgraduate,1960,2,44512.0,1
1585,Postgraduate,1961,2,27116.0,1
1586,PhD,1963,2,54072.0,1
1587,Postgraduate,1977,1,71855.0,2
1588,Undergraduate,1990,1,51250.0,2
1589,Postgraduate,1973,1,60432.0,2
1590,PhD,1964,1,65526.0,2
1591,Postgraduate,1988,0,68655.0,0
1592,Undergraduate,1978,0,12393.0,1
1593,Postgraduate,1990,0,64509.0,0
1594,Postgraduate,1975,1,33955.0,1
1595,Postgraduate,1977,2,31353.0,1
1596,Postgraduate,1984,1,55434.0,2
1597,Postgraduate,1983,1,28359.0,1
1598,Postgraduate,1987,1,57100.0,1
1599,Postgraduate,1965,1,69139.0,1
1600,Postgraduate,1956,1,52973.0,2
1601,PhD,1965,1,51717.0,1
1602,Postgraduate,1971,1,18793.0,1
1603,Undergraduate,1982,0,66664.0,0
1604,Postgraduate,1959,2,50664.0,2
1605,Postgraduate,1963,2,54414.0,1
1606,PhD,1952,1,54549.0,1
1607,PhD,1971,1,47111.0,2
1608,PhD,1963,0,41003.0,0
1609,Postgraduate,1982,1,19444.0,1
1610,Undergraduate,1976,1,36301.0,1
1611,PhD,1947,1,73059.0,2
1612,PhD,1969,1,42731.0,1
1613,PhD,1959,2,52854.0,1
1614,Postgraduate,1978,1,22775.0,1
1615,PhD,1948,2,46681.0,2
1616,PhD,1955,1,59821.0,2
1617,Postgraduate,1954,1,50002.0,2
1618,Postgraduate,1945,0,69755.0,0
1619,Postgraduate,1969,2,44078.0,1
1620,Postgraduate,1976,1,30560.0,1
1621,Postgraduate,1969,2,35924.0,1
1622,PhD,1964,2,64140.0,2
1623,Postgraduate,1981,2,56386.0,2
1624,Undergraduate,1979,1,24594.0,1
1625,Undergraduate,1981,1,75774.0,2
1626,Postgraduate,1960,0,39228.0,1
1627,Postgraduate,1974,1,58494.0,2
1628,Postgraduate,1981,0,58684.0,2
1629,Postgraduate,1967,0,57136.0,0
1630,PhD,1950,2,56551.0,1
1631,Postgraduate,1982,1,22448.0,1
1632,Postgraduate,1961,0,82014.0,0
1633,Postgraduate,1963,2,34213.0,1
1634,Postgraduate,1977,0,157146.0,0
1635,PhD,1947,1,25358.0,1
1636,Postgraduate,1978,1,35544.0,1
1637,Postgraduate,1954,1,36634.0,1
1638,PhD,1954,1,62670.0,2
1639,Undergraduate,1972,1,50334.0,2
1640,Postgraduate,1981,0,72066.0,0
1641,PhD,1958,2,50729.0,2
1642,Postgraduate,1968,2,34916.0,1
1643,Postgraduate,1976,1,64892.0,2
1644,Postgraduate,1966,2,43602.0,1
1645,PhD,1989,0,33996.0,1
1646,Undergraduate,1985,1,41473.0,1
1647,PhD,1967,2,63246.0,2
1648,PhD,1959,2,36732.0,1
1649,PhD,1970,1,69084.0,2
1650,PhD,1967,1,77766.0,2
1651,PhD,1985,0,37929.0,1
1652,Postgraduate,1951,0,86610.0,0
1653,Postgraduate,1986,0,80141.0,0
1654,Undergraduate,1955,0,72635.0,0
1655,Postgraduate,1970,1,69016.0,2
1656,Undergraduate,1991,0,20193.0,1
1657,Postgraduate,1975,1,27573.0,1
1658,Undergraduate,1979,1,15862.0,1
1659,PhD,1976,1,49544.0,2
1660,Postgraduate,1980,1,33228.0,1
1661,Postgraduate,1978,0,70440.0,0
1662,Postgraduate,1971,2,38232.0,1
1663,PhD,1955,2,22554.0,1
1664,PhD,1983,1,23536.0,1
1665,Postgraduate,1952,1,49413.0,1
1666,Postgraduate,1969,2,42231.0,1
1667,Postgraduate,1980,0,78789.0,0
1668,Postgraduate,1968,1,56534.0,2
1669,Postgraduate,1971,1,58350.0,2
1670,Postgraduate,1989,0,81217.0,0
1671,Postgraduate,1951,1,49090.0,2
1672,Postgraduate,1987,0,61787.0,0
1673,PhD,1985,1,18169.0,1
1674,Undergraduate,1981,1,24336.0,1
1675,Postgraduate,1990,0,18222.0,1
1676,Postgraduate,1952,1,62335.0,2
1677,Undergraduate,1971,2,42033.0,1
1678,PhD,1983,0,86580.0,0
1679,PhD,1957,2,41437.0,1
1680,Postgraduate,1951,2,73705.0,0
1681,Postgraduate,1976,1,61064.0,2
1682,Postgraduate,1955,2,38452.0,1
1683,Postgraduate,1989,1,18358.0,1
1684,PhD,1973,1,55012.0,2
1685,Undergraduate,1973,1,9722.0,1
1686,PhD,1984,1,38175.0,1
1687,Postgraduate,1956,1,58656.0,2
1688,Postgraduate,1965,1,52117.0,1
1689,Postgraduate,1978,1,64813.0,2
1690,PhD,1973,1,54222.0,1
1691,Postgraduate,1986,0,83512.0,0
1692,Postgraduate,1959,1,77520.0,2
1693,Postgraduate,1978,1,41154.0,1
1694,Postgraduate,1966,0,80398.0,0
1695,Undergraduate,1992,1,18746.0,1
1696,Postgraduate,1984,1,35196.0,2
1697,Postgraduate,1956,1,60230.0,2
1698,Postgraduate,1977,2,22108.0,1
1699,Postgraduate,1974,2,44392.0,1
1700,PhD,1976,1,55424.0,2
1701,Postgraduate,1979,1,17688.0,1
1702,PhD,1983,0,92491.0,0
1703,Postgraduate,1991,0,90273.0,0
1704,PhD,1962,0,82571.0,0
1705,PhD,1982,1,38513.0,1
1706,Postgraduate,1979,1,16653.0,1
1707,Postgraduate,1955,2,42586.0,1
1708,Undergraduate,1965,1,23529.0,1
1709,Postgraduate,1961,2,74881.0,2
1710,Postgraduate,1951,1,71107.0,2
1711,PhD,1964,2,46910.0,1
1712,Postgraduate,1959,0,18690.0,1
1713,Postgraduate,1955,2,37244.0,1
1714,Postgraduate,1966,0,82427.0,0
1715,Undergraduate,1958,1,75342.0,2
1716,Postgraduate,1954,1,70044.0,2
1717,Postgraduate,1967,2,79146.0,2
1718,Postgraduate,1963,0,77437.0,0
1719,Postgraduate,1959,1,54984.0,2
1720,PhD,1971,1,42403.0,1
1721,Postgraduate,1964,1,55761.0,1
1722,Postgraduate,1983,1,37292.0,2
1723,PhD,1945,0,45576.0,1
1724,Postgraduate,1947,0,70321.0,0
1725,PhD,1969,1,58086.0,2
1726,Postgraduate,1952,0,81795.0,0
1727,Undergraduate,1947,0,28389.0,1
1728,Postgraduate,1946,0,66835.0,2
1729,Postgraduate,1969,1,69901.0,2
1730,PhD,1949,0,80360.0,0
1731,PhD,1961,1,63342.0,2
1732,Postgraduate,1974,1,44989.0,2
1733,Undergraduate,1980,1,31859.0,1
1734,PhD,1949,1,51569.0,2
1735,Postgraduate,1971,2,30372.0,1
1736,Undergraduate,1979,2,16014.0,1
1737,Postgraduate,1968,2,41120.0,1
1738,Postgraduate,1971,1,39763.0,1
1739,PhD,1955,2,38725.0,1
1740,Postgraduate,1972,1,77981.0,2
1741,Undergraduate,1964,1,62905.0,2
1742,Undergraduate,1979,1,13533.0,1
1743,Postgraduate,1975,1,59481.0,2
1744,Postgraduate,1977,1,72117.0,2
1745,Undergraduate,1986,1,21955.0,1
1746,Postgraduate,1956,1,67131.0,2
1747,PhD,1980,1,36802.0,1
1748,Postgraduate,1982,0,71853.0,0
1749,Undergraduate,1961,0,28249.0,1
1750,Postgraduate,1975,1,47808.0,1
1751,PhD,1974,1,25509.0,1
1752,PhD,1946,0,51012.0,1
1753,Postgraduate,1985,0,70596.0,0
1754,PhD,1952,0,85431.0,0
1755,Postgraduate,1967,1,42664.0,1
1756,Postgraduate,1955,2,42586.0,1
1757,Postgraduate,1985,1,29760.0,1
1758,PhD,1977,0,28973.0,1
1759,PhD,1973,1,39435.0,1
1760,Undergraduate,1984,0,65370.0,0
1761,Undergraduate,1979,1,20194.0,1
1762,PhD,1976,2,42473.0,1
1763,Postgraduate,1968,0,64590.0,0
1764,Postgraduate,1959,1,71232.0,2
1765,Postgraduate,1971,2,34600.0,1
1766,Postgraduate,1967,2,46904.0,1
1767,Postgraduate,1973,1,49094.0,2
1768,Postgraduate,1983,1,36075.0,1
1769,Undergraduate,1979,2,60839.0,2
1770,Postgraduate,1979,1,77298.0,2
1771,Postgraduate,1950,2,34026.0,1
1772,PhD,1963,2,48918.0,1
1773,Undergraduate,1962,0,82122.0,0
1774,Postgraduate,1976,1,37697.0,1
1775,Postgraduate,1952,2,34074.0,1
1776,Postgraduate,1960,2,28520.0,1
1777,Postgraduate,1955,1,62535.0,2
1778,Postgraduate,1977,1,36273.0,1
1779,Postgraduate,1964,2,63404.0,2
1780,Undergraduate,1981,1,75774.0,2
1781,Postgraduate,1976,1,78416.0,2
1782,Postgraduate,1974,1,75702.0,2
1783,Postgraduate,1951,2,59385.0,1
1784,Postgraduate,1966,2,37070.0,2
1785,Postgraduate,1951,2,44689.0,1
1786,Postgraduate,1958,1,53977.0,2
1787,PhD,1966,2,7144.0,2
1788,Postgraduate,1964,2,18701.0,1
1789,Postgraduate,1956,0,90369.0,0
1790,PhD,1974,0,63159.0,0
1791,Postgraduate,1966,2,37758.0,1
1792,PhD,1963,1,46757.0,2
1793,Postgraduate,1969,0,79734.0,0
1794,Postgraduate,1992,0,63207.0,0
1795,Postgraduate,1954,1,72071.0,2
1796,PhD,1983,1,21840.0,1
1797,Undergraduate,1982,1,58582.0,2
1798,Postgraduate,1951,0,72282.0,0
1799,Postgraduate,1956,2,50387.0,2
1800,PhD,1961,2,32583.0,1
1801,Postgraduate,1962,1,62568.0,2
1802,Postgraduate,1971,2,44635.0,1
1803,Postgraduate,1971,2,33316.0,1
1804,Postgraduate,1968,1,63967.0,2
1805,Undergraduate,1978,0,52513.0,0
1806,Postgraduate,1969,1,25293.0,1
1807,PhD,1965,1,54111.0,2
1808,Postgraduate,1986,0,78394.0,0
1809,Postgraduate,1958,0,80739.0,0
1810,Postgraduate,1975,1,22669.0,1
1811,Postgraduate,1987,1,29236.0,1
1812,Postgraduate,1959,1,44911.0,1
1813,PhD,1962,1,54693.0,2
1814,Postgraduate,1974,1,48186.0,1
1815,Postgraduate,1977,2,54809.0,1
1816,Postgraduate,1978,2,41580.0,1
1817,PhD,1970,0,80336.0,0
1818,Postgraduate,1957,1,47743.0,1
1819,Undergraduate,1955,1,62972.0,2
1820,PhD,1954,1,57333.0,2
1821,PhD,1982,1,32313.0,1
1822,Postgraduate,1953,0,84953.0,0
1823,Postgraduate,1968,1,27071.0,1
1824,Postgraduate,1957,0,68148.0,0
1825,Postgraduate,1965,2,65735.0,2
1826,PhD,1975,0,86836.0,0
1827,PhD,1963,2,4023.0,1
1828,Postgraduate,1990,0,30093.0,1
1829,PhD,1966,1,57705.0,2
1830,Postgraduate,1988,1,25008.0,1
1831,Undergraduate,1995,0,83257.0,0
1832,Postgraduate,1975,1,22280.0,1
1833,PhD,1978,0,72159.0,0
1834,Postgraduate,1961,0,64260.0,0
1835,PhD,1984,0,82733.0,0
1836,Postgraduate,1971,1,74290.0,2
1837,Postgraduate,1951,3,58217.0,1
1838,Postgraduate,1976,0,21024.0,1
1839,PhD,1972,0,70116.0,0
1840,Postgraduate,1985,1,54006.0,2
1841,PhD,1966,1,69063.0,2
1842,Undergraduate,1975,0,11448.0,1
1843,Postgraduate,1979,1,61825.0,2
1844,Postgraduate,1971,1,70886.0,2
1845,Postgraduate,1982,0,69109.0,0
1846,Postgraduate,1973,2,60208.0,2
1847,Postgraduate,1968,2,32889.0,1
1848,Postgraduate,1984,1,34738.0,1
1849,Postgraduate,1971,1,30538.0,2
1850,Undergraduate,1977,0,82326.0,0
1851,PhD,1967,1,26642.0,1
1852,Postgraduate,1964,1,69932.0,0
1853,Postgraduate,1972,2,44503.0,1
1854,PhD,1948,1,60200.0,2
1855,Postgraduate,1952,1,49638.0,1
1856,Undergraduate,1987,0,23830.0,1
1857,Postgraduate,1959,0,33051.0,2
1858,Postgraduate,1958,0,72905.0,0
1859,PhD,1951,1,69702.0,2
1860,Postgraduate,1975,1,70300.0,2
1861,PhD,1984,0,70643.0,0
1862,PhD,1969,1,30396.0,1
1863,PhD,1968,1,50616.0,1
1864,Postgraduate,1969,1,62772.0,2
1865,PhD,1985,0,30298.0,1
1866,Postgraduate,1984,1,52413.0,2
1867,PhD,1957,2,44155.0,1
1868,PhD,1971,0,86979.0,0
1869,Postgraduate,1975,2,76532.0,2
1870,Postgraduate,1982,1,42081.0,1
1871,PhD,1988,0,67546.0,0
1872,Postgraduate,1989,0,88420.0,0
1873,Postgraduate,1985,1,31158.0,1
1874,Postgraduate,1968,1,61671.0,2
1875,Postgraduate,1974,0,69719.0,0
1876,Postgraduate,1949,1,49160.0,1
1877,Undergraduate,1978,1,24882.0,1
1878,PhD,1954,0,90933.0,0
1879,PhD,1945,0,113734.0,2
1880,PhD,1950,1,59292.0,2
1881,PhD,1964,2,45759.0,1
1882,Postgraduate,1983,0,22148.0,1
1883,Postgraduate,1987,0,73395.0,0
1884,Postgraduate,1971,1,29819.0,1
1885,Postgraduate,1968,1,45688.0,1
1886,Postgraduate,1954,0,62820.0,0
1887,PhD,1971,1,60491.0,2
1888,Postgraduate,1986,1,33235.0,1
1889,Postgraduate,1959,0,35701.0,1
1890,Postgraduate,1980,1,31535.0,1
1891,Undergraduate,1960,0,92556.0,0
1892,Postgraduate,1970,1,67384.0,2
1893,Postgraduate,1971,0,80573.0,0
1894,Postgraduate,1967,1,77870.0,2
1895,PhD,1963,1,52278.0,2
1896,Postgraduate,1968,1,57107.0,2
1897,Postgraduate,1990,0,18929.0,1
1898,PhD,1981,1,36038.0,1
1899,Postgraduate,1976,0,20180.0,1
1900,PhD,1965,2,34230.0,1
1901,Undergraduate,1977,1,31878.0,1
1902,Undergraduate,1972,1,70932.0,2
1903,Postgraduate,1956,0,91249.0,0
1904,Postgraduate,1943,0,77598.0,0
1905,Postgraduate,1959,2,80982.0,2
1906,Postgraduate,1977,1,22701.0,1
1907,PhD,1969,1,55212.0,2
1908,Postgraduate,1970,0,70617.0,0
1909,Postgraduate,1957,0,64849.0,0
1910,Postgraduate,1965,2,62694.0,2
1911,PhD,1974,2,61917.0,1
1912,PhD,1947,1,67472.0,2
1913,Postgraduate,1982,1,21059.0,1
1914,Postgraduate,1968,2,29543.0,1
1915,Postgraduate,1951,1,75903.0,2
1916,Undergraduate,1975,2,34984.0,1
1917,PhD,1956,1,54998.0,2
1918,PhD,1949,1,54356.0,2
1919,Postgraduate,1959,1,34242.0,1
1920,Postgraduate,1973,1,25410.0,1
1921,PhD,1984,0,73356.0,0
1922,Postgraduate,1950,1,28320.0,1
1923,Postgraduate,1977,1,23763.0,1
1924,Postgraduate,1984,0,72570.0,0
1925,Postgraduate,1976,1,34529.0,1
1926,Postgraduate,1951,0,70792.0,0
1927,Postgraduate,1982,0,63211.0,0
1928,Postgraduate,1974,1,83891.0,0
1929,Postgraduate,1968,2,36065.0,1
1930,Postgraduate,1954,1,39898.0,1
1931,PhD,1940,0,51141.0,1
1932,Postgraduate,1976,1,56939.0,2
1933,Postgraduate,1951,0,80872.0,0
1934,PhD,1976,0,72335.0,0
1935,PhD,1964,0,61798.0,0
1936,PhD,1950,0,76842.0,0
1937,Postgraduate,1976,1,29478.0,1
1938,Postgraduate,1956,1,46998.0,1
1939,Postgraduate,1990,0,96843.0,0
1940,PhD,1950,2,56551.0,1
1941,Postgraduate,1965,1,70053.0,2
1942,PhD,1962,0,71670.0,2
1943,Postgraduate,1978,2,44359.0,1
1944,Postgraduate,1952,2,40887.0,1
1945,Postgraduate,1966,1,48877.0,1
1946,Postgraduate,1947,0,74485.0,0
1947,Postgraduate,1972,1,64474.0,2
1948,Postgraduate,1963,1,77226.0,0
1949,Postgraduate,1949,0,72643.0,0
1950,Postgraduate,1978,0,85738.0,0
1951,Postgraduate,1966,1,55686.0,2
1952,Postgraduate,1983,1,39062.0,1
1953,Postgraduate,1971,2,34600.0,1
1954,Postgraduate,1975,1,40794.0,2
1955,Undergraduate,1971,2,54690.0,1
1956,Postgraduate,1969,1,4428.0,2
1957,Undergraduate,1963,0,32632.0,0
1958,PhD,1968,2,38236.0,1
1959,Postgraduate,1979,1,36781.0,1
1960,Postgraduate,1984,1,31385.0,1
1961,Postgraduate,1984,1,24570.0,1
1962,PhD,1974,1,25509.0,1
1963,Postgraduate,1951,0,94642.0,0
1964,Postgraduate,1962,1,58646.0,1
1965,Postgraduate,1975,2,53201.0,2
1966,Postgraduate,1957,1,21994.0,1
1967,Postgraduate,1978,2,57113.0,1
1968,Postgraduate,1991,0,51373.0,1
1969,Postgraduate,1986,1,23477.0,1
1970,Postgraduate,1956,1,58116.0,2
1971,PhD,1963,0,72968.0,0
1972,Postgraduate,1971,1,39791.0,1
1973,Postgraduate,1947,0,91712.0,0
1974,Postgraduate,1958,1,94472.0,0
1975,Postgraduate,1960,2,13672.0,1
1976,Undergraduate,1980,0,96547.0,0
1977,Postgraduate,1975,0,79205.0,0
1978,PhD,1975,1,56559.0,2
1979,PhD,1973,1,32644.0,2
1980,Undergraduate,1980,1,67506.0,2
1981,Postgraduate,1970,1,24206.0,1
1982,PhD,1967,1,28420.0,1
1983,Postgraduate,1970,1,22979.0,1
1984,Postgraduate,1966,0,33279.0,1
1985,Postgraduate,1972,2,46423.0,1
1986,Postgraduate,1977,1,30368.0,1
1987,Postgraduate,1970,1,63684.0,2
1988,Postgraduate,1964,1,41638.0,2
1989,PhD,1959,1,68805.0,2
1990,PhD,1966,1,65814.0,2
1991,Postgraduate,1958,0,71964.0,0
1992,Postgraduate,1986,1,39146.0,1
1993,Postgraduate,1977,0,96876.0,0
1994,Undergraduate,1981,0,34445.0,0
1995,Postgraduate,1958,0,68281.0,0
1996,Undergraduate,1975,2,37284.0,1
1997,Postgraduate,1983,0,36790.0,1
1998,Postgraduate,1967,2,27943.0,1
1999,Postgraduate,1951,2,22263.0,1
2000,Postgraduate,1972,3,30261.0,1
2001,Postgraduate,1978,1,28587.0,1
2002,Postgraduate,1982,1,43815.0,1
2003,Postgraduate,1956,2,48195.0,1
2004,Postgraduate,1952,1,77027.0,2
2005,PhD,1965,1,71322.0,2
2006,Postgraduate,1979,1,32765.0,1
2007,Postgraduate,1965,2,29672.0,1
2008,Postgraduate,1953,0,23272.0,1
2009,Postgraduate,1949,1,49912.0,2
2010,Undergraduate,1985,1,7500.0,1
2011,PhD,1947,1,68117.0,2
